date,artist,song,pos,pos_prev,pos_peak,weeks
2015-12-12,Hailee Steinfeld,Love Myself,93,84,30,16
2015-12-26,Tory Lanez,Say It,30,30,30,8
2015-12-05,Jordan Smith,Great Is Thy Faithfulness,30,0,30,1
2015-09-26,Nicki Minaj,The Night Is Still Young,100,98,31,17
2015-07-04,Mumford & Sons,Believe,94,91,31,15
2015-12-26,Justin Bieber Featuring Halsey,The Feeling,70,57,31,4
2015-07-18,George Ezra,Budapest,49,36,32,23
2015-12-26,Sam Hunt,Break Up In A Small Town,34,32,32,10
2015-12-19,Chris Young,I'm Comin' Over,44,41,33,23
2015-12-26,Fetty Wap,Again,42,42,33,18
2016-12-31,Sia Featuring Sean Paul,Cheap Thrills,41,26,1,44
2016-12-10,Desiigner,Panda,44,42,1,40
2016-10-15,Rihanna Featuring Drake,Work,45,41,1,36
2016-12-24,Drake Featuring WizKid & Kyla,One Dance,47,45,1,36
2016-12-31,Justin Timberlake,Can't Stop The Feeling!,39,32,1,32
2016-07-30,Zayn,Pillowtalk,48,38,1,24
2016-05-14,Prince,When Doves Cry,8,20,1,23
2016-05-14,Prince And The Revolution,Let's Go Crazy,25,39,1,21
2016-05-14,Prince And The Revolution,Kiss,23,28,1,20
2016-12-31,The Chainsmokers Featuring Halsey,Closer,3,3,1,20
2016-12-31,Rae Sremmurd Featuring Gucci Mane,Black Beatles,1,1,1,14
2016-10-08,Lukas Graham,7 Years,46,45,2,36
2016-12-31,twenty one pilots,Heathens,15,9,2,26
2016-12-31,Major Lazer Featuring Justin Bieber & MO,Cold Water,40,21,2,21
2016-05-14,Prince And The Revolution,Purple Rain,4,17,2,18
2016-05-14,Prince And The Revolution,Raspberry Beret,33,0,2,18
2016-12-31,The Weeknd Featuring Daft Punk,Starboy,2,2,2,13
2016-12-31,The Chainsmokers Featuring Daya,Don't Let Me Down,43,31,3,44
2016-12-24,Calvin Harris Featuring Rihanna,This Is What You Came For,36,33,3,32
2016-08-06,Meghan Trainor,No,85,78,3,20
2016-10-15,Mike Posner,I Took A Pill In Ibiza,46,45,4,37
2016-11-05,Fifth Harmony Featuring Ty Dolla $ign,Work From Home,49,46,4,34
2016-12-31,DJ Snake Featuring Justin Bieber,Let Me Love You,9,8,4,19
2016-12-31,Ariana Grande Featuring Nicki Minaj,Side To Side,5,5,4,16
2016-12-31,Bruno Mars,24K Magic,4,4,4,10
2016-12-24,twenty one pilots,Ride,40,38,5,39
2016-12-31,D.R.A.M. Featuring Lil Yachty,Broccoli,17,12,5,27
2016-12-31,Zay Hilfigerrr & Zayion McCall,Juju On That Beat (TZ Anthem),8,6,5,12
2016-12-31,Shawn Mendes,Treat You Better,32,19,6,28
2016-05-14,Prince,Little Red Corvette,20,29,6,24
2016-05-21,Drake,Summer Sixteen,89,73,6,14
2016-12-31,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker),6,0,6,1
2016-12-24,Rihanna,Needed Me,46,42,7,45
2016-12-31,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know,10,7,7,10
2016-12-31,J. Cole,Deja Vu,7,0,7,1
2016-08-20,Ariana Grande,Dangerous Woman,48,36,8,21
2016-10-01,Kent Jones,Don't Mind,58,50,8,20
2016-05-14,Prince And The Revolution,I Would Die 4 U,39,0,8,16
2016-06-25,Kelly Clarkson,Piece By Piece,95,91,8,15
2016-12-03,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore,49,44,9,24
2016-12-31,gnash Featuring Olivia O'Brien,I Hate U I Love U,25,16,10,35
2016-10-29,P!nk,Just Like Fire,50,43,10,26
2016-12-31,Drake,Fake Love,12,11,10,8
2016-06-25,Beyonce,Formation,88,82,10,7
2016-12-31,Machine Gun Kelly x Camila Cabello,Bad Things,14,10,10,7
2016-09-24,Beyonce,Sorry,65,62,11,20
2016-10-01,Katy Perry,Rise,72,62,11,9
2016-12-31,J. Cole,Immortal,11,0,11,1
2016-12-31,Hailee Steinfeld & Grey Featuring Zedd,Starving,19,14,12,20
2016-12-31,Amine,Caroline,16,15,12,15
2016-12-10,Kiiara,Gold,41,27,13,27
2016-11-12,Ariana Grande,Into You,45,41,13,24
2016-08-06,Zara Larsson & MNEK,Never Forget You,49,40,13,23
2016-10-15,Meghan Trainor,Me Too,75,66,13,20
2016-11-05,DJ Khaled Featuring Drake,For Free,47,41,13,20
2016-12-31,Alessia Cara,Scars To Your Beautiful,18,13,13,16
2016-11-26,Beyonce,Hold Up,99,0,13,14
2016-12-31,J. Cole,Neighbors,13,0,13,1
2016-12-03,Drake Featuring Rihanna,Too Good,48,45,14,29
2016-10-15,Florida Georgia Line,H.O.L.Y.,50,47,14,22
2016-08-27,Nick Jonas Featuring Tove Lo,Close,73,64,14,20
2016-12-31,Future Featuring Drake,Used To This,64,51,14,6
2016-12-10,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,42,37,15,22
2016-01-30,David Bowie,Space Oddity,42,0,15,15
2016-11-12,Lady Gaga,Perfect Illusion,78,0,15,6
2016-08-27,James Bay,Let It Go,49,47,16,34
2016-11-12,Drake,Controlla,49,45,16,26
2016-09-03,Drake Featuring The Throne,Pop Style,86,86,16,20
2016-12-31,The Weeknd,Party Monster,53,29,16,4
2016-07-09,Kevin Gates,2 Phones,45,42,17,25
2016-10-01,Britney Spears Featuring G-Eazy,Make Me...,76,33,17,9
2016-10-22,Future Featuring The Weeknd,Low Life,49,42,18,35
2016-12-31,Sia Featuring Kendrick Lamar,The Greatest,28,18,18,15
2016-12-31,The Chainsmokers Featuring Phoebe Ryan,All We Know,95,89,18,11
2016-05-28,Beyonce Featuring The Weeknd,6 Inch,82,28,18,3
2016-07-23,Jeremih,Oui,49,44,19,27
2016-12-10,Tory Lanez,Luv,46,40,19,22
2016-12-31,Young M.A,OOOUUU,47,27,19,16
2016-12-31,X Ambassadors,Unsteady,42,22,20,31
2016-10-15,Flume Featuring Kai,Never Be Like You,48,36,20,26
2016-06-25,DJ Snake Featuring Bipolar Sunshine,Middle,49,44,20,21
2016-05-14,Chris Brown,Back To Sleep,70,57,20,20
2016-12-31,Rihanna,Love On The Brain,27,20,20,9
2016-10-29,"Artists Of Then, Now & Forever",Forever Country,97,73,21,4
2016-12-31,J. Cole,Change,21,0,21,1
2016-12-31,The Weeknd Featuring Daft Punk,I Feel It Coming,33,28,22,4
2016-12-31,J. Cole,She's Mine Pt. 1,22,0,22,1
2016-06-25,Troye Sivan,Youth,100,90,23,18
2016-12-31,John Legend,Love Me Now,37,23,23,8
2016-12-31,J. Cole,For Whom The Bell Tolls,23,0,23,1
2016-08-06,Ruth B,Lost Boy,43,27,24,22
2016-11-05,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex),89,88,24,18
2016-12-31,Martin Garrix & Bebe Rexha,In The Name Of Love,35,25,24,18
2016-12-31,Keith Urban,Blue Ain't Your Color,38,30,24,14
2016-12-10,Calvin Harris,My Way,74,74,24,10
2016-12-31,Migos Featuring Lil Uzi Vert,Bad And Boujee,26,24,24,5
2016-01-02,Jordan Smith,Mary Did You Know,24,0,24,1
2016-12-31,J. Cole,Ville Mentality,24,0,24,1
2016-11-19,Coldplay,Hymn For The Weekend,41,36,25,23
2016-12-31,Niall Horan,This Town,50,41,25,12
2017-12-30,Ed Sheeran,Shape Of You,23,25,1,49
2017-12-30,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito,31,32,1,48
2017-12-30,Kendrick Lamar,Humble.,47,50,1,37
2017-12-30,Cardi B,Bodak Yellow (Money Moves),11,9,1,24
2017-01-14,Wham! Featuring George Michael,Careless Whisper,33,0,1,22
2017-10-14,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One,42,39,1,22
2017-01-14,George Michael,Faith,47,0,1,21
2017-12-30,Taylor Swift,Look What You Made Me Do,70,72,1,17
2017-12-30,Ed Sheeran,Perfect,1,1,1,16
2017-12-30,Post Malone Featuring 21 Savage,Rockstar,2,2,1,13
2017-11-25,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,48,38,2,21
2017-12-30,Camila Cabello Featuring Young Thug,Havana,3,3,2,18
2017-12-02,The Chainsmokers & Coldplay,Something Just Like This,49,42,3,39
2017-12-30,French Montana Featuring Swae Lee,Unforgettable,40,34,3,36
2017-12-30,Logic Featuring Alessia Cara & Khalid,1-800-273-8255,22,19,3,33
2017-12-30,J Balvin & Willy William Featuring Beyonce,Mi Gente,20,18,3,24
2017-12-30,Lil Pump,Gucci Gang,4,4,3,14
2017-12-30,Imagine Dragons,Believer,33,30,4,45
2017-12-30,Imagine Dragons,Thunder,5,5,4,33
2017-08-05,KYLE Featuring Lil Yachty,iSpy,46,39,4,30
2017-12-30,Portugal. The Man,Feel It Still,17,12,4,26
2017-09-16,Kendrick Lamar,DNA.,63,65,4,20
2017-06-10,Katy Perry Featuring Skip Marley,Chained To The Rhythm,86,88,4,15
2017-12-30,Taylor Swift,...Ready For It?,37,43,4,15
2017-12-30,Sam Smith,Too Good At Goodbyes,7,6,4,14
2017-07-22,Harry Styles,Sign Of The Times,73,58,4,13
2017-12-30,Charlie Puth,Attention,42,36,5,34
2017-10-07,Future,Mask Off,48,46,5,31
2017-11-25,Sam Hunt,Body Like A Back Road,49,49,6,41
2017-12-30,Shawn Mendes,There's Nothing Holdin' Me Back,48,46,6,34
2017-09-09,Ed Sheeran,Castle On The Hill,48,39,6,33
2017-12-30,Demi Lovato,Sorry Not Sorry,18,16,6,23
2017-06-17,The Chainsmokers,Paris,46,53,6,20
2017-07-22,Kodak Black,Tunnel Vision,55,51,6,20
2017-12-30,"Migos, Nicki Minaj & Cardi B",MotorSport,6,15,6,7
2017-12-02,Lil Uzi Vert,XO TOUR Llif3,48,45,7,34
2017-10-14,Zedd & Alessia Cara,Stay,47,42,7,31
2017-12-30,G-Eazy Featuring A$AP Rocky & Cardi B,No Limit,10,7,7,14
2017-12-16,Yo Gotti Featuring Nicki Minaj,Rake It Up,34,27,8,22
2017-08-19,Drake,Passionfruit,81,80,8,20
2017-12-30,Halsey,Bad At Love,8,8,8,15
2017-07-22,Drake Featuring Quavo & Travis Scott,Portland,90,79,9,16
2017-12-30,Maroon 5 Featuring SZA,What Lovers Do,13,10,9,16
2017-09-16,Kygo x Selena Gomez,It Ain't Me,44,37,10,29
2017-12-16,Liam Payne Featuring Quavo,Strip That Down,41,36,10,28
2017-09-02,Miley Cyrus,Malibu,78,73,10,15
2017-12-16,Niall Horan,Slow Hands,50,40,11,31
2017-08-26,Julia Michaels,Issues,44,39,11,29
2017-12-30,Gucci Mane Featuring Migos,I Get The Bag,15,14,11,17
2017-12-30,21 Savage,Bank Account,27,24,12,23
2017-12-30,6ix9ine,Gummo,12,13,12,5
2017-12-30,P!nk,What About Us,57,51,13,19
2017-12-02,Taylor Swift,Gorgeous,89,85,13,4
2017-10-28,Kendrick Lamar Featuring Rihanna,Loyalty.,48,44,14,26
2017-12-30,Dua Lipa,New Rules,14,17,14,20
2017-05-13,"Nicki Minaj, Drake & Lil Wayne",No Frauds,95,80,14,7
2017-12-16,Eminem Featuring Beyonce,Walk On Water,79,55,14,3
2017-11-18,Khalid,Location,48,43,16,43
2017-07-15,Maroon 5 Featuring Future,Cold,91,71,16,20
2017-08-05,Kendrick Lamar,Element.,98,100,16,11
2017-09-09,David Guetta Featuring Justin Bieber,2U,73,64,16,11
2017-12-30,NF,Let You Down,16,22,16,9
2017-09-09,Halsey,Now Or Never,40,32,17,20
2017-12-30,Kendrick Lamar Featuring Zacari,Love.,25,27,18,25
2017-04-29,Drake,Free Smoke,72,68,18,4
2017-09-02,Brett Young,In Case You Didn't Know,45,41,19,28
2017-07-22,Migos,T-Shirt,48,49,19,25
2017-12-30,Post Malone,I Fall Apart,19,23,19,12
2017-05-13,Lorde,Green Light,86,74,19,9
2017-08-19,Ayo & Teo,Rolex,49,50,20,25
2017-11-04,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,94,78,20,18
2017-09-02,Selena Gomez,Bad Liar,83,74,20,14
2017-11-11,Justin Bieber + BloodPop,Friends,94,88,20,10
2017-12-30,Selena Gomez X Marshmello,Wolves,21,20,20,8
2017-10-28,Lin-Manuel Miranda Featuring Artists For Puerto Rico,Almost Like Praying,20,0,20,1
2017-05-27,Marian Hill,Down,100,73,21,17
2017-12-30,G-Eazy & Halsey,Him & I,26,21,21,2
2017-12-30,Khalid,Young Dumb & Broke,32,28,22,22
2017-12-16,Kesha,Praying,35,26,22,21
2017-03-11,Big Sean Featuring Eminem,No Favors,97,63,22,3
2017-04-22,Kendrick Lamar,The Heart Part 4,85,22,22,2
2017-08-12,JAY-Z,The Story Of O.J.,95,72,23,3
2017-12-30,Lil Uzi Vert Featuring Nicki Minaj,The Way Life Goes,24,29,24,16
2017-07-29,Calvin Harris Featuring Frank Ocean & Migos,Slide,45,32,25,20
2017-07-01,Rae Sremmurd,Swang,50,33,26,26
2017-12-02,Kane Brown Featuring Lauren Alaina,What Ifs,43,39,26,23
2017-12-30,Charlie Puth,How Long,29,26,26,10
2017-10-14,Selena Gomez Featuring Gucci Mane,Fetish,96,87,27,12
2017-12-02,Taylor Swift,Call It What You Want,73,27,27,2
2017-12-30,Bebe Rexha & Florida Georgia Line,Meant To Be,28,31,28,8
2017-12-30,BTS Featuring Desiigner,MIC Drop,79,71,28,3
2017-09-02,Migos Featuring Gucci Mane,Slippery,46,37,29,21
2017-08-19,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla,82,86,29,20
2017-09-30,Playboi Carti,Magnolia,63,60,29,20
2017-07-01,Drake,Gyalchester,98,91,29,11
2017-12-30,Marshmello Featuring Khalid,Silence,30,33,30,18
2017-07-29,Luke Combs,Hurricane,50,46,31,22
2017-12-30,XXXTENTACION,Jocelyn Flores,98,87,31,16
2017-11-11,SZA Featuring Travis Scott,Love Galore,48,41,32,20
2017-05-20,Kendrick Lamar,Yah.,89,65,32,3
2018-12-01,Post Malone Featuring Ty Dolla $ign,Psycho,45,48,1,39
2018-12-01,XXXTENTACION,Sad!,46,45,1,38
2018-12-29,"Cardi B, Bad Bunny & J Balvin",I Like It,40,38,1,37
2018-10-06,Drake,God's Plan,45,40,1,36
2018-12-29,Maroon 5 Featuring Cardi B,Girls Like You,15,10,1,30
2018-10-06,Drake,Nice For What,39,37,1,25
2018-12-08,Drake,In My Feelings,37,25,1,22
2018-12-29,Travis Scott,Sicko Mode,3,3,1,20
2018-09-08,Childish Gambino,This Is America,100,95,1,17
2018-12-29,Ariana Grande,"Thank U, Next",1,1,1,7
2018-12-29,Juice WRLD,Lucid Dreams,23,19,2,32
2018-12-08,Drake,Nonstop,46,32,2,22
2018-12-29,Halsey,Without Me,2,2,2,11
2018-12-29,Kodak Black Featuring Travis Scott & Offset,ZEZE,8,9,2,10
2018-12-01,Lil Wayne Featuring Kendrick Lamar,Mona Lisa,91,87,2,8
2018-12-29,Post Malone,Better Now,21,20,3,34
2018-11-03,Ariana Grande,No Tears Left To Cry,50,49,3,27
2018-06-16,Bruno Mars & Cardi B,Finesse,50,39,3,23
2018-12-15,6ix9ine Featuring Nicki Minaj & Murda Beatz,FEFE,52,36,3,20
2018-12-29,Marshmello & Bastille,Happier,5,4,3,18
2018-11-17,Eminem,Killshot,98,88,3,8
2018-08-11,The Weeknd,Call Out My Name,95,89,4,18
2018-12-29,Lil Baby & Gunna,Drip Too Hard,9,8,4,14
2018-12-29,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),4,7,4,9
2018-11-10,"Zedd, Maren Morris & Grey",The Middle,46,47,5,40
2018-12-08,Ella Mai,Boo'd Up,50,42,5,35
2018-08-11,BlocBoy JB Featuring Drake,Look Alive,40,40,5,25
2018-12-29,Panic! At The Disco,High Hopes,6,5,5,20
2018-11-17,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",No Brainer,94,78,5,15
2018-12-29,Lady Gaga & Bradley Cooper,Shallow,44,39,5,12
2018-12-29,Bad Bunny Featuring Drake,MIA,26,26,5,10
2018-10-27,Lil Wayne Featuring XXXTENTACION,Don't Cry,91,60,5,3
2018-12-08,Lil Baby & Drake,Yes Indeed,44,31,6,29
2018-12-29,Sheck Wes,Mo Bamba,16,12,6,17
2018-12-01,Eminem Featuring Joyner Lucas,Lucky You,89,92,6,12
2018-12-08,Kanye West & Lil Pump,I Love It,97,75,6,12
2018-06-02,J. Cole,ATM,89,63,6,5
2018-12-29,Meek Mill Featuring Drake,Going Bad,22,17,6,3
2018-12-29,5 Seconds Of Summer,Youngblood,20,22,7,29
2018-06-09,Kendrick Lamar & SZA,All The Stars,41,33,7,21
2018-06-30,The Weeknd & Kendrick Lamar,Pray For Me,61,44,7,20
2018-09-22,Drake,I'm Upset,97,95,7,16
2018-12-29,Lil Wayne,Uproar,49,44,7,12
2018-02-17,Drake,Diplomatic Immunity,83,55,7,3
2018-12-22,Tyga Featuring Offset,Taste,46,47,8,29
2018-12-22,Ariana Grande,God Is A Woman,50,48,8,22
2018-05-26,Migos,Stir Fry,44,50,8,21
2018-08-11,Lil Dicky Featuring Chris Brown,Freaky Friday,83,73,8,20
2018-10-06,Travis Scott,Stargazing,87,80,8,8
2018-06-02,J. Cole,Kevin's Heart,92,68,8,5
2018-07-14,Kanye West,Yikes,92,77,8,5
2018-08-04,Drake,Emotionless,99,58,8,4
2018-10-06,Eminem,The Ringer,95,59,8,4
2018-12-29,Khalid & Normani,Love Lies,37,30,9,44
2018-05-26,Justin Timberlake Featuring Chris Stapleton,Say Something,100,88,9,16
2018-02-24,Justin Timberlake,Filthy,90,34,9,6
2018-08-11,Drake Featuring Michael Jackson,Don't Matter To Me,66,54,9,5
2018-07-07,Migos Featuring Drake,Walk It Talk It,29,24,10,22
2018-09-01,Nicki Minaj,Chun-Li,100,44,10,16
2018-07-21,J. Cole,KOD,84,77,10,12
2018-07-07,BTS,Fake Love,76,65,10,6
2018-10-20,Lil Wayne Featuring Travis Scott,Let It Fly,67,10,10,2
2018-09-22,Bazzi,Mine,46,43,11,34
2018-09-08,Marshmello & Anne-Marie,Friends,41,37,11,29
2018-09-01,Shawn Mendes,In My Blood,42,38,11,23
2018-08-25,Cardi B,Be Careful,64,61,11,20
2018-12-29,Ella Mai,Trip,29,23,11,20
2018-12-29,Gucci Mane X Bruno Mars X Kodak Black,Wake Up In The Sky,14,11,11,14
2018-03-24,Eminem Featuring Ed Sheeran,River,85,61,11,13
2018-12-29,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,25,25,11,12
2018-08-11,Kanye West,All Mine,96,91,11,9
2018-06-16,Post Malone,Paranoid,94,83,11,6
2018-09-22,BTS Featuring Nicki Minaj,IDOL,92,81,11,3
2018-11-17,Taylor Swift,Delicate,49,43,12,35
2018-12-29,Ariana Grande,Breathin,19,14,12,18
2018-12-29,Bing Crosby,White Christmas,48,0,12,14
2018-10-06,Eminem,Fall,73,46,12,4
2018-12-29,Imagine Dragons,Natural,43,43,13,22
2018-07-07,Rich The Kid,Plug Walk,15,32,13,20
2018-09-08,XXXTENTACION,Moonlight,47,48,13,20
2018-10-06,The Carters,Apes**t,97,83,13,15
2018-12-08,Lil Peep & XXXTENTACION,Falling Down,98,84,13,11
2018-12-29,Cardi B,Money,30,29,13,9
2018-09-08,Drake,Mob Ties,95,0,13,8
2018-10-13,Machine Gun Kelly,Rap Devil,79,40,13,4
2018-05-19,Cardi B Featuring 21 Savage,Bartier Cardi,81,75,14,20
2018-06-16,Post Malone,Rich & Sad,88,79,14,6
2018-07-28,Drake,Elevate,67,44,14,3
2018-05-12,J. Cole,Photograph,80,14,14,2
2018-10-20,Lil Wayne,Dedicate,78,14,14,2
2018-12-08,Lil Baby & Gunna Featuring Drake,Never Recover,85,70,15,8
2018-06-09,Post Malone Featuring Swae Lee,Spoil My Night,97,77,15,5
2018-05-12,J. Cole,Motiv8,71,15,15,2
2018-11-24,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank,49,44,16,24
2018-12-29,"benny blanco, Halsey & Khalid",Eastside,18,16,16,23
2018-08-11,Post Malone Featuring Nicki Minaj,Ball For Me,89,83,16,14
2018-12-29,XXXTENTACION,BAD!,52,33,16,6
2018-06-16,Travis Scott Featuring Lil Uzi Vert & Kanye West,Watch,87,84,16,5
2018-09-29,Eminem,Kamikaze,99,77,16,3
2018-06-23,Kanye West Featuring PARTYNEXTDOOR,Ghost Town,60,16,16,2
2019-12-28,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,41,39,1,42
2019-11-30,Jonas Brothers,Sucker,38,32,1,38
2019-12-28,Billie Eilish,Bad Guy,25,21,1,38
2019-09-14,Ariana Grande,7 Rings,40,43,1,33
2019-12-28,Lizzo,Truth Hurts,32,23,1,33
2019-12-28,Lewis Capaldi,Someone You Loved,8,4,1,32
2019-12-28,Shawn Mendes & Camila Cabello,Senorita,21,16,1,26
2019-12-28,Post Malone,Circles,3,2,1,16
2019-12-28,Travis Scott,HIGHEST IN THE ROOM,27,25,1,11
2019-12-28,Selena Gomez,Lose You To Love Me,12,13,1,9
2019-12-28,The Weeknd,Heartless,26,17,1,4
2019-11-02,Post Malone,Wow.,46,47,2,44
2019-12-14,Ed Sheeran & Justin Bieber,I Don't Care,50,35,2,30
2019-10-19,Shawn Mendes,If I Can't Have You,48,41,2,23
2019-11-16,Taylor Swift,You Need To Calm Down,46,52,2,21
2019-07-06,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",49,41,2,20
2019-09-14,Taylor Swift Featuring Brendon Urie,ME!,54,11,2,20
2019-12-14,Khalid,Talk,49,36,3,43
2019-12-07,Post Malone Featuring Young Thug,Goodbyes,41,33,3,21
2019-07-13,Cardi B & Bruno Mars,Please Me,72,65,3,20
2019-12-28,Lizzo,Good As Hell,10,5,3,17
2019-12-28,Lil Tecca,Ran$om,39,31,4,29
2019-08-03,J. Cole,Middle Child,49,40,4,27
2019-12-28,Maroon 5,Memories,7,7,4,13
2019-12-28,Dan + Shay & Justin Bieber,"10,000 Hours",13,14,4,11
2019-12-28,Arizona Zervas,Roxanne,4,6,4,7
2019-12-28,Chris Brown Featuring Drake,No Guidance,20,19,5,28
2019-12-28,Lil Nas X,Panini,29,22,5,26
2019-07-13,Logic Featuring Eminem,Homicide,71,0,5,6
2019-12-28,Lil Uzi Vert,Futsal Shuffle 2020,5,0,5,1
2019-11-30,Sam Smith & Normani,Dancing With A Stranger,48,41,7,45
2019-12-07,DaBaby,Suge,44,40,7,35
2019-11-30,Drake Featuring Rick Ross,Money In The Grave,46,35,7,23
2019-12-14,Kanye West,Follow God,91,79,7,6
2019-06-08,Blueface,Thotiana,50,50,8,20
2019-12-28,Post Malone Featuring Ozzy Osbourne & Travis Scott,Take What You Want,76,67,8,15
2019-11-02,Ariana Grande & Social House,Boyfriend,99,78,8,12
2019-06-15,BTS Featuring Halsey,Boy With Luv,90,81,8,8
2019-12-28,Billie Eilish,Everything I Wanted,34,30,8,6
2019-12-28,Tones And I,Dance Monkey,11,9,9,11
2019-12-28,Taylor Swift,Lover,48,40,10,18
2019-12-28,Juice WRLD & YoungBoy Never Broke Again,Bandit,19,12,10,11
2019-10-05,Polo G Featuring Lil Tjay,Pop Out,42,37,11,27
2019-12-28,Young Thug Featuring Gunna,Hot,31,33,11,18
2019-12-07,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",Hot Girl Summer,96,79,11,16
2019-12-28,Luke Combs,Even Though I'm Leaving,49,46,11,16
2019-12-28,DaBaby,BOP,16,11,11,12
2019-12-28,The Weeknd,Blinding Lights,63,52,11,3
2019-06-08,21 Savage,A Lot,49,46,12,23
2019-10-19,"Young Thug, J. Cole & Travis Scott",The London,57,50,12,20
2019-12-28,SHAED,Trampoline,33,27,13,29
2019-12-21,Ed Sheeran Featuring Khalid,Beautiful People,50,36,13,24
2019-09-07,"Tyler, The Creator",EARFQUAKE,96,86,13,15
2019-11-09,"Ariana Grande, Miley Cyrus & Lana Del Rey",Don't Call Me Angel (Charlie's Angels),98,91,13,7
2019-11-09,DaBaby,INTRO,90,67,13,6
2019-12-28,Mustard & Roddy Ricch,Ballin',14,18,14,22
2019-06-15,YNW Melly,Murder On My Mind,69,61,14,20
2019-06-22,Billie Eilish,Bury A Friend,58,53,14,20
2019-11-02,Blanco Brown,The Git Up,53,49,14,20
2019-03-16,Ariana Grande,Needy,92,60,14,4
2019-09-07,Katy Perry,Never Really Over,94,65,15,13
2019-08-10,Halsey,Nightmare,100,81,15,11
2019-10-26,Post Malone,Hollywood's Bleeding,96,81,15,6
2019-09-21,Panic! At The Disco,"Hey Look Ma, I Made It",50,39,16,22
2019-09-28,Cardi B,Press,90,84,16,16
2019-12-28,Summer Walker,Playing Games,56,53,16,16
2019-12-28,Post Malone Featuring DaBaby,Enemies,98,83,16,15
2019-12-28,Lil Baby,Woah,35,28,16,6
2019-09-14,Morgan Wallen,Whiskey Glasses,43,47,17,27
2019-09-14,Blake Shelton,God's Country,44,46,17,23
2019-06-08,Lil Dicky,Earth,91,78,17,6
2019-12-28,Harry Styles,Lights Up,64,0,17,5
2019-03-09,Ariana Grande,NASA,68,46,17,3
2019-11-16,Kanye West,Closed On Sunday,84,17,17,2
2019-12-28,Jonas Brothers,Only Human,45,44,18,27
2019-10-26,Post Malone,Saint-Tropez,88,76,18,6
2019-12-28,Roddy Ricch,The Box,18,47,18,2
2019-11-02,DJ Khaled Featuring Cardi B & 21 Savage,Wish Wish,100,94,19,15
2019-11-16,Kanye West,Selah,92,19,19,2
2019-12-28,Old Dominion,One Man Band,44,41,20,17
2019-08-10,Nicki Minaj,MEGATRON,92,100,20,5
2019-10-19,Post Malone Featuring Future & Halsey,Die For Me,94,80,20,5
2019-10-05,Luke Combs,Beer Never Broke My Heart,45,44,21,21
2019-11-23,Saweetie,My Type,50,47,21,20
2019-12-14,Lil Baby & DaBaby,Baby,51,39,21,20
2019-12-28,DaBaby,VIBEZ,60,62,21,12
2019-06-08,DJ Khaled Featuring Nipsey Hussle & John Legend,Higher,77,21,21,2
2019-08-03,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,48,46,22,25
2019-12-28,Wale Featuring Jeremih,On Chill,46,45,22,19
2019-08-24,Lil Nas X & Cardi B Or Nas,Rodeo,95,96,22,8
2019-10-12,Post Malone Featuring Meek Mill & Lil Baby,On The Road,87,63,22,4
2019-03-09,Ariana Grande,Bloodline,93,53,22,3
2019-07-27,Mustard & Migos,Pure Water,45,39,23,25
2019-09-21,Taylor Swift,The Man,96,61,23,3
2019-11-16,Kanye West,On God,96,23,23,2
2019-12-14,Sam Smith,How Do You Sleep?,54,40,24,20
2019-12-28,Harry Styles,Adore You,24,35,24,2
2019-08-03,Lee Brice,Rumor,39,39,25,20
2019-08-10,Ed Sheeran Featuring Chance The Rapper & PnB Rock,Cross Me,77,61,25,10
2019-03-02,Ariana Grande,Ghostin,62,25,25,2
2020-10-03,Doja Cat Featuring Nicki Minaj,Say So,47,48,1,38
2020-12-26,DaBaby Featuring Roddy Ricch,Rockstar,50,42,1,35
2020-10-03,Megan Thee Stallion,Savage,48,40,1,28
2020-12-19,Jawsh 685 x Jason Derulo,Savage Love (Laxed - Siren Beat),44,29,1,26
2020-11-07,Fleetwood Mac,Dreams,33,21,1,23
2020-08-29,Drake,Toosie Slide,72,68,1,20
2020-10-17,Lady Gaga & Ariana Grande,Rain On Me,65,55,1,20
2020-12-26,24kGoldn Featuring iann dior,Mood,5,2,1,19
2020-12-26,Cardi B Featuring Megan Thee Stallion,WAP,55,43,1,19
2020-09-19,Ariana Grande & Justin Bieber,Stuck With U,100,91,1,18
